pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
2014,0.2122446593266523,-2.806018653069695,-3.6902501104429577,[-0.46953416  0.         -0.83327861],[-0.46953416  0.         -0.83327861]
2016,0.22392437094622858,-2.939682592956829,-4.005115543089925,[-0.63678339  0.         -0.64618809],[-0.63678339  0.         -0.64618809]
2020,0.0,-5.778905829835173,1.0,[-1.14486223  0.         -0.81818983],[-1.14486223  0.         -0.81818983]
2028,0.0,-5.296778021453107,1.0,[-0.54351561  0.         -0.80722491],[-0.54351561  0.         -0.80722491]
1485,0.047982084708535315,-3.9637173582467202,-3.9637173582467202,[0. 0. 0.],[0. 0. 0.]
1486,0.3158687471979019,-1.8944029968765006,-1.8944029968765006,[0. 0. 0.],[0. 0. 0.]
1798,0.0,-2.9741037724423762,1.0,[ 0.         -0.75129124 -0.7775602 ],[ 0.         -0.75129124 -0.7775602 ]
1489,0.12287640004722018,-2.213160025564747,-2.213160025564747,[0. 0. 0.],[0. 0. 0.]
1490,0.0,-2.4616369359301986,1.0,[0. 0. 0.],[0. 0. 0.]
1492,0.0,-5.011239080440996,1.0,[0. 0. 0.],[0. 0. 0.]
1495,0.0,-2.1756685414214267,1.0,[0. 0. 0.],[0. 0. 0.]
37,0.0,-5.354183067121738,1.0,[-0.83088394 -0.67013089 -0.80129925],[-0.83088394 -0.67013089 -0.80129925]
93,0.0,-3.0360033763426673,1.0,[-0.86766024 -0.84482089 -0.70942602],[-0.86766024 -0.84482089 -0.70942602]
